Category,Category_name,Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 2.5C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),climate-models,exclude,harmonization,infilling,median peak warming (MAGICCv7.5.3),median warming in 2100 (MAGICCv7.5.3),median year of peak warming (MAGICCv7.5.3),model,model_scenario,p33 peak warming (MAGICCv7.5.3),p33 warming in 2100 (MAGICCv7.5.3),p33 year of peak warming (MAGICCv7.5.3),p67 peak warming (MAGICCv7.5.3),p67 warming in 2100 (MAGICCv7.5.3),p67 year of peak warming (MAGICCv7.5.3),permafrost,pipeline,region,scenario,unit,variable,1995-01-01 00:00:00,1996-01-01 00:00:00,1997-01-01 00:00:00,1998-01-01 00:00:00,1999-01-01 00:00:00,2000-01-01 00:00:00,2001-01-01 00:00:00,2002-01-01 00:00:00,2003-01-01 00:00:00,2004-01-01 00:00:00,2005-01-01 00:00:00,2006-01-01 00:00:00,2007-01-01 00:00:00,2008-01-01 00:00:00,2009-01-01 00:00:00,2010-01-01 00:00:00,2011-01-01 00:00:00,2012-01-01 00:00:00,2013-01-01 00:00:00,2014-01-01 00:00:00,2015-01-01 00:00:00,2016-01-01 00:00:00,2017-01-01 00:00:00,2018-01-01 00:00:00,2019-01-01 00:00:00,2020-01-01 00:00:00,2021-01-01 00:00:00,2022-01-01 00:00:00,2023-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,2027-01-01 00:00:00,2028-01-01 00:00:00,2029-01-01 00:00:00,2030-01-01 00:00:00,2031-01-01 00:00:00,2032-01-01 00:00:00,2033-01-01 00:00:00,2034-01-01 00:00:00,2035-01-01 00:00:00,2036-01-01 00:00:00,2037-01-01 00:00:00,2038-01-01 00:00:00,2039-01-01 00:00:00,2040-01-01 00:00:00,2041-01-01 00:00:00,2042-01-01 00:00:00,2043-01-01 00:00:00,2044-01-01 00:00:00,2045-01-01 00:00:00,2046-01-01 00:00:00,2047-01-01 00:00:00,2048-01-01 00:00:00,2049-01-01 00:00:00,2050-01-01 00:00:00,2051-01-01 00:00:00,2052-01-01 00:00:00,2053-01-01 00:00:00,2054-01-01 00:00:00,2055-01-01 00:00:00,2056-01-01 00:00:00,2057-01-01 00:00:00,2058-01-01 00:00:00,2059-01-01 00:00:00,2060-01-01 00:00:00,2061-01-01 00:00:00,2062-01-01 00:00:00,2063-01-01 00:00:00,2064-01-01 00:00:00,2065-01-01 00:00:00,2066-01-01 00:00:00,2067-01-01 00:00:00,2068-01-01 00:00:00,2069-01-01 00:00:00,2070-01-01 00:00:00,2071-01-01 00:00:00,2072-01-01 00:00:00,2073-01-01 00:00:00,2074-01-01 00:00:00,2075-01-01 00:00:00,2076-01-01 00:00:00,2077-01-01 00:00:00,2078-01-01 00:00:00,2079-01-01 00:00:00,2080-01-01 00:00:00,2081-01-01 00:00:00,2082-01-01 00:00:00,2083-01-01 00:00:00,2084-01-01 00:00:00,2085-01-01 00:00:00,2086-01-01 00:00:00,2087-01-01 00:00:00,2088-01-01 00:00:00,2089-01-01 00:00:00,2090-01-01 00:00:00,2091-01-01 00:00:00,2092-01-01 00:00:00,2093-01-01 00:00:00,2094-01-01 00:00:00,2095-01-01 00:00:00,2096-01-01 00:00:00,2097-01-01 00:00:00,2098-01-01 00:00:00,2099-01-01 00:00:00,2100-01-01 00:00:00,2105-01-01 00:00:00
C4,C4: Below 2°C,0.9533333333333334,0.405,0.0666666666666666,0.0033333333333333,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.922658773776237,1.697430421450319,2071,MERGE-ETL_6_0,MERGE-ETL_6_0DAC2_66,1.803822473456649,1.574405488265948,2070,2.054315656994185,1.848696840302248,2073,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,DAC2_66,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3373.375131557143,3503.312001114286,3633.248870671429,3763.185740228571,3893.122609785713,4023.059479342858,4152.996348900001,4282.933218457144,4412.870088014286,4542.806957571429,4649.497160461906,4756.187363352381,4862.877566242858,4969.567769133334,5076.25797202381,5182.948174914287,5289.638377804763,5396.328580695238,5503.018783585715,5609.708986476191,5747.089189366667,5884.469392257143,6021.84959514762,6159.229798038096,6296.610000928572,6433.990203819049,6571.370406709524,6708.750609600001,6846.130812490477,6983.511015380953,7095.811218271429,7208.111421161906,7320.411624052382,7432.711826942858,7545.012029833335,7657.312232723812,7769.612435614287,7881.912638504763,7994.21284139524,8106.513044285715,8066.463247176192,8026.413450066667,7986.363652957146,7946.313855847621,7906.264058738096,7866.214261628575,7826.16446451905,7786.114667409525,7746.064870300002,7706.015073190478,7538.255276080954,7370.49547897143,7202.735681861906,7034.975884752383,6867.216087642858,6699.456290533335,6531.696493423811,6363.936696314287,6196.176899204762,6028.417102095238,5847.897304985715,5667.37750787619,5486.857710766668,5306.337913657144,5125.818116547619,4945.298319438096,4764.778522328573,4584.258725219048,4403.738928109524,4223.219131000001,4012.412667223809,3801.60620344762,3590.799739671429,3379.993275895238,3169.186812119048,2958.380348342857,2747.573884566667,2536.767420790477,2325.960957014286,2115.154493238096,2080.641362795238,2046.128232352381,2011.615101909524,1977.101971466667,1942.588841023809,1908.075710580952,1873.562580138095,1839.049449695238,1804.536319252381,1770.023188809524,
C4,C4: Below 2°C,0.9533333333333334,0.405,0.0666666666666666,0.0033333333333333,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.922658773776237,1.697430421450319,2071,MERGE-ETL_6_0,MERGE-ETL_6_0DAC2_66,1.803822473456649,1.574405488265948,2070,2.054315656994185,1.848696840302248,2073,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,DAC2_66,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33092.67722200102,33294.92763475151,33497.14903825144,33699.34143250083,33901.50481749967,34103.63919324795,34305.7445597457,34507.8209169929,34709.86826498954,34911.88660373564,34837.27825882848,34762.68014787086,34688.09227086278,34613.51462780425,34538.94721869526,34464.39004353582,34389.84310232593,34315.30639506558,34240.77992175477,34166.2636823935,33376.10161123046,32586.05138214287,31796.11299513073,31006.28645019404,30216.5717473328,29426.96888654701,28637.47786783666,27848.09869120176,27058.83135664232,26269.67586415831,24923.3682821947,23577.25171828372,22231.32617242537,20885.59164461965,19540.04813486657,18194.69564316612,16849.53416951829,15504.5637139231,14159.78427638054,12815.19585689062,12018.99529702786,11222.90781212064,10426.93340216896,9631.07206717282,8835.323807132216,8039.688622047147,7244.166511917616,6448.757476743621,5653.461516525164,4858.278631262245,4189.953472379759,3521.723354969487,2853.588279031432,2185.54824456559,1517.603251571963,849.753300050551,181.9983900013542,-485.6614785756285,-1153.226305680396,-1820.696091312949,-2600.856433341615,-3380.905675112512,-4160.843816625639,-4940.670857880998,-5720.386798878586,-6499.991639618407,-7279.485380100459,-8058.868020324742,-8838.139560291254,-9617.3,-10475.48333333333,-11333.66666666667,-12191.85,-13050.03333333333,-13908.21666666666,-14766.4,-15624.58333333333,-16482.76666666667,-17340.95,-18199.13333333333,-19134.02333333333,-20068.91333333333,-21003.80333333334,-21938.69333333333,-22873.58333333333,-23808.47333333333,-24743.36333333333,-25678.25333333333,-26613.14333333333,-27548.03333333333,
C4,C4: Below 2°C,0.9283333333333332,0.4883333333333333,0.1316666666666666,0.0316666666666666,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.988064176465928,1.966533212834715,2093,IMAGE_3_0_1,IMAGE_3_0_1SSP4-34,1.829520717345129,1.800413884295994,2069,2.179996610318458,2.164161956080374,2094,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,SSP4-34,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3408.465131557143,3573.492001114286,3738.518870671429,3903.545740228572,4068.572609785715,4233.599479342858,4398.6263489,4563.653218457143,4728.680088014286,4893.706957571429,4800.160493795239,4706.614030019047,4613.067566242858,4519.521102466668,4425.974638690475,4332.428174914287,4238.881711138096,4145.335247361904,4051.788783585714,3958.242319809524,4139.109189366666,4319.97605892381,4500.842928480954,4681.709798038096,4862.576667595238,5043.443537152382,5224.310406709525,5405.177276266668,5586.04414582381,5766.911015380952,5545.911218271429,5324.911421161906,5103.911624052382,4882.911826942858,4661.912029833334,4440.91223272381,4219.912435614287,3998.912638504763,3777.912841395239,3556.913044285714,3208.606580509524,2860.300116733334,2511.993652957143,2163.687189180952,1815.380725404762,1467.074261628572,1118.767797852381,770.4613340761905,422.1548702999997,73.84840652380922,56.2752760809521,38.70214563809498,21.1290151952378,3.555884752380621,-14.01724569047656,-31.59037613333362,-49.16350657619074,-66.73663701904786,-84.30976746190504,-101.8828979047622,-23.71936168095266,54.44417454285684,132.6077107666665,210.7712469904759,288.9347832142855,367.0983194380953,445.2618556619047,523.4253918857141,601.5889281095237,679.7524643333333,613.9626672238095,548.1728701142856,482.3830730047619,416.5932758952381,350.8034787857142,285.0136816761903,219.2238845666666,153.4340874571428,87.64429034761889,21.85449323809505,18.1780294619046,14.50156568571413,10.82510190952365,7.148638133333179,3.472174357142649,-0.2042894190477682,-3.880753195238242,-7.557216971428772,-11.23368074761925,-14.91014452380969,
C4,C4: Below 2°C,0.9283333333333332,0.4883333333333333,0.1316666666666666,0.0316666666666666,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.988064176465928,1.966533212834715,2093,IMAGE_3_0_1,IMAGE_3_0_1SSP4-34,1.829520717345129,1.800413884295994,2069,2.179996610318458,2.164161956080374,2094,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,SSP4-34,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33247.10256740568,33603.75643149111,33960.35939225629,34316.91144970123,34673.41260382592,35029.86285463036,35386.26220211456,35742.6106462785,36098.90818712219,36455.15482464565,36353.30009697854,36251.45945339921,36149.63289390766,36047.82041850391,35946.02202718794,35844.23771995975,35742.46749681935,35640.71135776674,35538.96930280191,35437.24133192487,34768.08025510903,34099.01382796031,33430.04205047868,32761.16492266416,32092.38244451674,31423.69461603642,30755.1014372232,30086.60290807709,29418.19902859807,28749.88979878616,27966.03817293399,27182.29762644333,26398.66815931415,25615.14977154648,24831.7424631403,24048.44623409562,23265.26108441242,22482.18701409073,21699.22402313054,20916.37211153184,20313.63237358912,19710.97812229794,19108.40935765828,18505.92607967016,17903.52828833356,17301.2159836485,16698.98916561498,16096.84783423298,15494.79198950251,14892.82163142358,14425.7222800949,13958.68923786351,13491.7225047294,13024.82208069256,12557.987965753,12091.22015991074,11624.51866316574,11157.88347551802,10691.31459696759,10224.81202751444,9782.811423690877,9340.873649735186,8898.998705647378,8457.18659142745,8015.437307075396,7573.750852591226,7132.127227974936,6690.566433226522,6249.068468345989,5807.633333333334,5469.823333333334,5132.013333333334,4794.203333333335,4456.393333333334,4118.583333333334,3780.773333333334,3442.963333333334,3105.153333333334,2767.343333333333,2429.533333333333,2233.586666666667,2037.64,1841.693333333333,1645.746666666667,1449.8,1253.853333333334,1057.906666666667,861.96,666.0133333333334,470.0666666666667,
C5,C5: Below 2.5°C,0.99,0.8033333333333333,0.425,0.1666666666666666,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),2.392688358950938,2.392535601729385,2100,GCAM_4_2,GCAM_4_2SSP2-45,2.188386437935315,2.188386437935315,2100,2.627196742678882,2.627196742678882,2100,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,SSP2-45,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,2976.568464890476,2709.698667780953,2442.828870671429,2175.959073561905,1909.089276452381,1642.219479342857,1375.349682233333,1108.479885123809,841.6100880142856,574.7402909047615,480.7904937952378,386.840696685714,292.8908995761902,198.9411024666663,104.9913053571424,11.04150824761871,-82.90828886190513,-176.858085971429,-270.8078830809529,-364.7576801904767,-532.4808106333338,-700.203941076191,-867.9270715190482,-1035.650201961905,-1203.373332404762,-1371.09646284762,-1538.819593290477,-1706.542723733334,-1874.265854176191,-2041.988984619048,-2604.025448395239,-3166.061912171429,-3728.09837594762,-4290.134839723811,-4852.1713035,-5414.207767276192,-5976.244231052383,-6538.280694828572,-7100.317158604764,-7662.353622380953,-7904.290086157144,-8146.226549933334,-8388.163013709527,-8630.099477485715,-8872.035941261905,-9113.972405038096,-9355.908868814287,-9597.845332590476,-9839.781796366668,-10081.71826014286,-9980.344723919048,-9878.97118769524,-9777.59765147143,-9676.22411524762,-9574.85057902381,-9473.4770428,-9372.103506576192,-9270.729970352382,-9169.356434128573,-9067.982897904762,-8785.549361680954,-8503.115825457144,-8220.682289233335,-7938.248753009525,-7655.815216785715,-7373.381680561906,-7090.948144338096,-6808.514608114287,-6526.081071890477,-6243.647535666667,-5999.127332776192,-5754.607129885715,-5510.086926995239,-5265.566724104763,-5021.046521214286,-4776.52631832381,-4532.006115433335,-4287.485912542857,-4042.965709652382,-3798.445506761905,-3611.785303871429,-3425.125100980953,-3238.464898090477,-3051.804695200001,-2865.144492309525,-2678.484289419048,-2491.824086528572,-2305.163883638096,-2118.503680747619,-1931.843477857144,
C5,C5: Below 2.5°C,0.99,0.8033333333333333,0.425,0.1666666666666666,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),2.392688358950938,2.392535601729385,2100,GCAM_4_2,GCAM_4_2SSP2-45,2.188386437935315,2.188386437935315,2100,2.627196742678882,2.627196742678882,2100,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,SSP2-45,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33554.58992302529,34218.68754788145,34882.6906745685,35546.59930308643,36210.41343343521,36874.13306561488,37537.75819962542,38201.28883546684,38864.72497313913,39528.06661264229,40251.44208229099,40974.71452286722,41697.88393437102,42420.95031680237,43143.91367016128,43866.77399444773,44589.53128966174,45312.18555580331,46034.73679287243,46757.18500086909,46550.8698485081,46344.58351733119,46138.32600733837,45932.09731852965,45725.89745090503,45519.7264044645,45313.58417920805,45107.47077513571,44901.38619224745,44695.33043054328,44188.64717118409,43682.03545021443,43175.49526763427,42669.02662344364,42162.6295176425,41656.30395023092,41150.04992120883,40643.86743057627,40137.75647833323,39631.7170644797,38740.83564261254,37850.08048647307,36959.45159606126,36068.9489713771,35178.57261242061,34288.3225191918,33398.19869169065,32508.20112991716,31618.32983387134,30728.58480355319,29799.56945409048,28870.68597578058,27941.93436862349,27013.31463261922,26084.82676776776,25156.47077406911,24228.24665152328,23300.15440013024,22372.19401989004,21444.36551080264,20840.93663928323,20237.59346860216,19634.33599875942,19031.164229755,18428.07816158889,17825.07779426113,17222.1631277717,16619.33416212058,16016.59089730779,15413.93333333334,15113.96333333334,14813.99333333334,14514.02333333334,14214.05333333334,13914.08333333334,13614.11333333334,13314.14333333334,13014.17333333333,12714.20333333334,12414.23333333333,11957.99,11501.74666666667,11045.50333333334,10589.26,10133.01666666667,9676.773333333334,9220.53,8764.286666666667,8308.043333333333,7851.8,
C5,C5: Below 2.5°C,0.9966666666666668,0.865,0.465,0.1566666666666666,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),2.473324861403692,2.473324861403692,2100,AIM_2_0,AIM_2_0SSP4-45,2.254096856315221,2.254096856315221,2100,2.6668768088556,2.6668768088556,2100,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,SSP4-45,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3308.878464890477,3374.318667780953,3439.758870671429,3505.199073561905,3570.639276452381,3636.079479342857,3701.519682233334,3766.95988512381,3832.400088014286,3897.840290904762,3818.227160461905,3738.614030019048,3659.000899576191,3579.387769133334,3499.774638690476,3420.161508247619,3340.548377804762,3260.935247361905,3181.322116919048,3101.70898647619,3095.355856033334,3089.002725590476,3082.649595147619,3076.296464704762,3069.943334261905,3063.590203819047,3057.237073376191,3050.883942933333,3044.530812490475,3038.177682047619,2933.301218271428,2828.424754495238,2723.548290719048,2618.671826942857,2513.795363166666,2408.918899390476,2304.042435614286,2199.165971838095,2094.289508061905,1989.413044285714,1949.729913842857,1910.0467834,1870.363652957143,1830.680522514286,1790.997392071428,1751.314261628571,1711.631131185714,1671.948000742857,1632.2648703,1592.581739857143,1494.708609414286,1396.835478971428,1298.962348528571,1201.089218085714,1103.216087642857,1005.3429572,907.4698267571428,809.5966963142856,711.7235658714285,613.8504354285712,576.1473049857141,538.4441745428569,500.7410440999998,463.0379136571427,425.3347832142856,387.6316527714284,349.9285223285713,312.225391885714,274.5222614428569,236.8191309999997,189.6560005571426,142.4928701142854,95.3297396714284,48.16660922857125,1.003478785714037,-46.15965165714312,-93.3227821000002,-140.4859125428574,-187.6490429857145,-234.8121734285717,-264.5586372047621,-294.3051009809526,-324.0515647571431,-353.7980285333335,-383.5444923095241,-413.2909560857145,-443.037419861905,-472.7838836380955,-502.530347414286,-532.2768111904763,
C5,C5: Below 2.5°C,0.9966666666666668,0.865,0.465,0.1566666666666666,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),2.473324861403692,2.473324861403692,2100,AIM_2_0,AIM_2_0SSP4-45,2.254096856315221,2.254096856315221,2100,2.6668768088556,2.6668768088556,2100,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,SSP4-45,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33533.03448826946,34175.57973444966,34818.03353854062,35460.39590054235,36102.6668204548,36744.84629827803,37386.93433401201,38028.93092765674,38670.83607921223,39312.64978867846,39579.5365494767,39846.38504919966,40113.19528784733,40379.96726541974,40646.70098191687,40913.39643733871,41180.05363168529,41446.67256495659,41713.2532371526,41979.79564827334,42003.78621840278,42027.77295929025,42051.75587093573,42075.73495333926,42099.71020650081,42123.6816304204,42147.64922509802,42171.61299053367,42195.57292672735,42219.52903367905,41849.87413355184,41480.27132783242,41110.72061652078,40741.22199961694,40371.77547712087,40002.38104903261,39633.03871535213,39263.74847607945,38894.51033121455,38525.32428075744,38026.7467943551,37528.23980675272,37029.80331795029,36531.4373279478,36033.14183674527,35534.9168443427,35036.76235074008,34538.67835593739,34040.66485993468,33542.72186273192,33120.70523044841,32698.74830404001,32276.85108350674,31855.01356884857,31433.23576006551,31011.51765715757,30589.85926012475,30168.26056896703,29746.72158368444,29325.24230427695,28864.56424352301,28403.95147839712,27943.40400889928,27482.92183502951,27022.50495678778,26562.15337417412,26101.86708718851,25641.64609583095,25181.49040010145,24721.40000000001,24321.55000000001,23921.70000000001,23521.85000000001,23122.00000000001,22722.15,22322.30000000001,21922.45,21522.60000000001,21122.75,20722.9,20354.80333333333,19986.70666666667,19618.61,19250.51333333334,18882.41666666667,18514.32,18146.22333333333,17778.12666666667,17410.03,17041.93333333333,
C3,C3: Likely below 2°C,0.8283333333333334,0.2816666666666667,0.0733333333333333,0.01,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.79522180271486,1.645360034303009,2069,MESSAGE-GLOBIOM_1_0,MESSAGE-GLOBIOM_1_0EMF33_tax_hi_full,1.650424553230462,1.485447757420783,2059,1.957093906075183,1.842436390688651,2070,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,EMF33_tax_hi_full,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3244.015131557143,3244.592001114286,3245.168870671429,3245.745740228572,3246.322609785714,3246.899479342858,3247.4763489,3248.053218457143,3248.630088014286,3249.206957571429,2761.603827128572,2274.000696685715,1786.397566242857,1298.7944358,811.1913053571426,323.5881749142856,-164.0149555285717,-651.618085971429,-1139.221216414286,-1626.824346857143,-1689.827477300001,-1752.830607742858,-1815.833738185715,-1878.836868628572,-1941.839999071429,-2004.843129514286,-2067.846259957144,-2130.849390400001,-2193.852520842858,-2256.855651285715,-2267.462115061905,-2278.068578838096,-2288.675042614286,-2299.281506390477,-2309.887970166667,-2320.494433942857,-2331.100897719048,-2341.707361495239,-2352.313825271429,-2362.920289047619,-2499.440086157143,-2635.959883266667,-2772.479680376191,-2908.999477485715,-3045.519274595239,-3182.039071704763,-3318.558868814287,-3455.07866592381,-3591.598463033334,-3728.118260142858,-3768.094723919048,-3808.071187695239,-3848.04765147143,-3888.02411524762,-3928.00057902381,-3967.977042800001,-4007.953506576192,-4047.929970352382,-4087.906434128572,-4127.882897904762,-4171.049361680953,-4214.215825457144,-4257.382289233335,-4300.548753009524,-4343.715216785715,-4386.881680561905,-4430.048144338096,-4473.214608114286,-4516.381071890477,-4559.547535666667,-4559.337332776191,-4559.127129885715,-4558.916926995239,-4558.706724104763,-4558.496521214286,-4558.28631832381,-4558.076115433335,-4557.865912542858,-4557.655709652381,-4557.445506761906,-4516.205303871429,-4474.965100980953,-4433.724898090478,-4392.484695200002,-4351.244492309525,-4310.004289419049,-4268.764086528573,-4227.523883638096,-4186.283680747621,-4145.043477857143,
C3,C3: Likely below 2°C,0.8283333333333334,0.2816666666666667,0.0733333333333333,0.01,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.79522180271486,1.645360034303009,2069,MESSAGE-GLOBIOM_1_0,MESSAGE-GLOBIOM_1_0EMF33_tax_hi_full,1.650424553230462,1.485447757420783,2059,1.957093906075183,1.842436390688651,2070,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,EMF33_tax_hi_full,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33212.46648420826,33534.48917572036,33856.46587453629,34178.39658065604,34500.28129407964,34822.12001480706,35143.91274283831,35465.65947817341,35787.36022081233,36109.01497075507,35499.57356892989,34890.21827019627,34280.94907455423,33671.76598200377,33062.66899254489,32453.65810617757,31844.73332290184,31235.89464271768,30627.1420656251,30018.47559162409,29490.40192877964,28962.40293876562,28434.47862158201,27906.62897722883,27378.85400570606,26851.15370701372,26323.52808115179,25795.97712812028,25268.5008479192,24741.09924054853,23801.48671188537,22862.00743352902,21922.66140547948,20983.44862773674,20044.36910030082,19105.42282317171,18166.6097963494,17227.9300198339,16289.38349362522,15350.97021772334,14710.34050135048,14069.80171510818,13429.35385899646,12788.99693301529,12148.73093716469,11508.55587144466,10868.47173585519,10228.47853039628,9588.57625506794,8948.764909870166,8382.954397270603,7817.22429875238,7251.574614315496,6686.005343959951,6120.516487685743,5555.108045492876,4989.780017381348,4424.532403351157,3859.365203402308,3294.278417534796,2940.20386167088,2586.179686720393,2232.205892683338,1878.282479559713,1524.409447349518,1170.586796052754,816.8145256694198,463.0926361995161,109.4211276430428,-244.2,-561.1833333333335,-878.1666666666669,-1195.15,-1512.133333333334,-1829.116666666667,-2146.1,-2463.083333333334,-2780.066666666668,-3097.050000000001,-3414.033333333334,-3647.306666666667,-3880.580000000001,-4113.853333333334,-4347.126666666667,-4580.4,-4813.673333333334,-5046.946666666667,-5280.219999999999,-5513.493333333334,-5746.766666666666,
C2,C2: Below 1.5°C with high OS,0.74,0.14,0.01,0.0,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.660879932225855,1.204719455506009,2048,REMIND-MAgPIE_1_7-3_0,REMIND-MAgPIE_1_7-3_0PEP_1p5C_full_eff,1.548540673512986,1.076959249736752,2039,1.787220436894583,1.348784666367859,2049,False,climate-assessment (version: 0.1.3-fgd+3.g51e0732.dirty),World,PEP_1p5C_full_eff,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3459.835131557143,3676.232001114287,3892.628870671429,4109.025740228572,4325.422609785714,4258.166146009524,4190.909682233334,4123.653218457143,4056.396754680953,3989.140290904762,3515.690493795239,3042.240696685715,2568.790899576191,2095.341102466667,1621.891305357143,1176.894841580952,731.8983778047618,286.9019140285711,-158.0945497476195,-603.09101352381,-868.1274773000005,-1133.163941076191,-1398.200404852382,-1663.236868628572,-1928.273332404762,-2176.73646284762,-2425.199593290477,-2673.662723733334,-2922.125854176192,-3170.588984619048,-3399.398781728572,-3628.208578838096,-3857.018375947619,-4085.828173057143,-4314.637970166666,-4488.22776727619,-4661.817564385715,-4835.40736149524,-5008.997158604764,-5182.586955714288,-5315.550086157145,-5448.513216600002,-5581.476347042859,-5714.439477485715,-5847.402607928572,-5874.105738371429,-5900.808868814287,-5927.511999257144,-5954.215129700001,-5980.918260142857,-5966.298057252382,-5951.677854361906,-5937.05765147143,-5922.437448580954,-5907.817245690477,-5893.197042800002,-5878.576839909525,-5863.956637019048,-5849.336434128572,-5834.716231238096,-5837.879361680953,-5841.04249212381,-5844.205622566667,-5847.368753009525,-5850.531883452381,-5853.695013895239,-5856.858144338096,-5860.021274780954,-5863.184405223809,-5866.347535666667,-5856.163999442858,-5845.980463219049,-5835.796926995239,-5825.61339077143,-5815.42985454762,-5805.246318323811,-5795.062782100002,-5784.879245876192,-5774.695709652381,-5764.512173428572,-5732.145303871429,-5699.778434314287,-5667.411564757144,-5635.044695200001,-5602.677825642857,-5570.310956085716,-5537.944086528572,-5505.577216971429,-5473.210347414286,-5440.843477857143,
